Account,symbol,barinterval,Intervaltype,strategy,dd/MM/yyyy,hh:mm:ss,contracts*marketpos,open,S,HL,ST,C,Z,STO,LSTM,LSTT,HMM,LAP,RL,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1

U1419799,EUR.GBP,4,1,Phantom_Sum_3_S_HL_ST_C_ZZ_STO,01/03/2019,11:00:00,-14000,0.85780,-1,0,-1,1,1,1,0,0,0,-1,-1,1,1,1,1,1,1,0,0,0,0,0,-71,0,-211,0,-100,0,0,1,1,0,0,0,1,0,143,0,34,0,0,0,0,0,0,0,217
U1430991,AUD.USD,4,1,Phantom_Sum_S_HL_ST_C_ZZ,01/03/2019,11:00:00,0,0.70894,1,-1,-1,-1,0,0,0,0,0,1,-1,1,0,1,1,1,1,-334,-219,-330,-179,-355,-124,-170,-99,-248,0,-201,-119,0,0,0,0,0,0,275,0,327,0,276,0,247,0,81,0,258,0
U1430991,AUD.USD,4,1,Phantom_Sum_S_HL_ST_C_ZZ,01/03/2019,03:00:00,-40000,0.70985,-1,-1,-1,-1,0,1,0,0,0,-1,0,1,0,1,1,1,1,-334,-226,-330,-196,-355,-141,-170,-116,-248,0,-201,-126,0,0,0,0,0,0,275,0,327,0,276,0,247,0,81,0,258,0
U1419799,EUR.GBP,4,1,Phantom_Sum_3_S_HL_ST_C_ZZ_STO,01/03/2019,03:00:00,-14000,0.85784,-1,0,-1,1,1,1,0,0,0,-1,-1,1,1,1,1,1,1,0,0,0,0,0,-92,0,-180,0,-68,0,0,1,1,0,0,0,1,0,123,0,34,0,0,0,0,0,0,0,237
U1419799,GBP.CHF,4,1,Phantom_Sum_3_S_HL_ST_C_ZZ_STO,01/03/2019,03:00:00,10000,1.32462,0,1,1,0,0,-1,0,0,0,1,0,1,1,1,1,1,1,-405,0,-209,-25,-4,0,-408,0,-4,0,-154,-235,0,0,1,1,1,0,154,0,91,0,0,235,154,159,0,340,305,0
U1419799,GBP.CAD,4,1,Phantom_Sum_3_S_HL_ST_C_ZZ_STO,01/03/2019,03:00:00,20000,1.73984,0,0,1,1,0,0,0,0,0,-1,-1,1,1,1,1,1,1,-4,0,-198,-440,-257,0,-181,0,-4,0,-329,0,0,0,1,1,1,0,52,0,188,0,188,380,77,380,0,117,56,0
U1430991,CAD.CHF,4,1,Phantom_Sum_3_S_HL_ST_C_ZZ_STO,01/03/2019,03:00:00,-20000,0.76139,1,1,0,1,-1,-1,0,0,0,1,-1,1,1,1,1,1,0,-326,-30,-307,-199,-170,0,-326,-143,-404,0,-326,0,0,0,0,0,0,0,320,0,411,0,227,0,451,0,357,17,381,30
U1419799,EUR.CAD,4,1,Phantom_Sum_S_HL_ST_C_ZZ,01/03/2019,03:00:00,0,1.49241,-1,0,1,0,0,1,0,0,0,0,-1,0,0,1,0,0,1,-663,-299,-582,0,-451,0,-620,0,-475,0,-437,0,0,0,0,0,0,0,663,0,612,0,802,31,437,119,545,0,322,95
U1430991,USD.CAD,4,1,Phantom_Sum_3_S_HL_ST_C_ZZ_STO,01/03/2019,03:00:00,15000,1.31375,0,-1,-1,1,0,1,0,0,0,-1,-1,0,0,1,0,0,1,-506,0,-632,-123,-372,-123,-714,0,-620,0,-426,0,0,0,0,0,0,0,426,0,762,0,738,0,719,76,701,240,826,156
U1419799,GBP.USD,4,1,Phantom_Sum_3_S_HL_ST_C_ZZ_STO,01/03/2019,03:00:00,10000,1.32438,0,1,1,0,-1,-1,0,0,0,1,-1,1,1,1,1,1,1,0,0,0,0,0,0,0,-63,0,-166,0,0,0,1,1,0,0,1,0,0,0,386,0,229,0,0,0,0,0,20
